y_exp,y_pred,order
4.451191902160644531e+00,4.467393398284912109e+00,4.000000000000000000e+00
1.990075826644897461e+00,1.965366125106811523e+00,4.000000000000000000e+00
1.010966968536376953e+01,1.007643699645996094e+01,4.000000000000000000e+00
-8.017911911010742188e+00,-8.029169082641601562e+00,4.000000000000000000e+00
-1.833654022216796875e+01,-1.829285240173339844e+01,3.000000000000000000e+00
9.452051162719726562e+00,9.386352539062500000e+00,4.000000000000000000e+00
7.818033218383789062e+00,7.683451652526855469e+00,4.000000000000000000e+00
-7.312042713165283203e+00,-7.215878963470458984e+00,3.000000000000000000e+00
8.280137062072753906e+00,8.088067054748535156e+00,4.000000000000000000e+00
-9.665670394897460938e+00,-9.519412040710449219e+00,4.000000000000000000e+00
3.975521326065063477e-01,4.060832858085632324e-01,3.000000000000000000e+00
-2.898448407649993896e-01,-3.526765704154968262e-01,4.000000000000000000e+00
4.219157218933105469e+00,4.129875659942626953e+00,4.000000000000000000e+00
2.898368835449218750e+00,2.896687269210815430e+00,3.000000000000000000e+00
9.732421636581420898e-01,9.672131538391113281e-01,3.000000000000000000e+00
-6.988956928253173828e+00,-6.902102470397949219e+00,4.000000000000000000e+00
-3.883936643600463867e+00,-3.875671148300170898e+00,4.000000000000000000e+00
4.910822868347167969e+00,4.945273399353027344e+00,3.000000000000000000e+00
5.989064216613769531e+00,6.086889266967773438e+00,4.000000000000000000e+00
-1.820893406867980957e+00,-1.829272747039794922e+00,3.000000000000000000e+00
6.285459041595458984e+00,6.268816947937011719e+00,3.000000000000000000e+00
1.628873586654663086e+00,1.597938537597656250e+00,4.000000000000000000e+00
-1.043168640136718750e+01,-1.044464588165283203e+01,4.000000000000000000e+00
3.494138270616531372e-02,2.623090520501136780e-02,3.000000000000000000e+00
1.580016851425170898e+00,1.718257904052734375e+00,3.000000000000000000e+00
1.444964504241943359e+01,1.443035888671875000e+01,4.000000000000000000e+00
-8.940261840820312500e+00,-8.953543663024902344e+00,3.000000000000000000e+00
-3.920724391937255859e+00,-3.942275524139404297e+00,3.000000000000000000e+00
-4.023578166961669922e+00,-4.054845809936523438e+00,4.000000000000000000e+00
-1.894534111022949219e+01,-1.898759269714355469e+01,4.000000000000000000e+00
2.855656862258911133e+00,2.845012187957763672e+00,3.000000000000000000e+00
9.005595445632934570e-01,8.799576759338378906e-01,3.000000000000000000e+00
-8.749356269836425781e+00,-8.688666343688964844e+00,4.000000000000000000e+00
-5.180401802062988281e+00,-5.197950839996337891e+00,3.000000000000000000e+00
-4.269304752349853516e+00,-4.250996112823486328e+00,4.000000000000000000e+00
4.735428810119628906e+00,4.786787509918212891e+00,3.000000000000000000e+00
4.900849819183349609e+00,4.944669723510742188e+00,3.000000000000000000e+00
3.613536357879638672e-01,4.340003132820129395e-01,3.000000000000000000e+00
-4.298124790191650391e+00,-4.229069709777832031e+00,4.000000000000000000e+00
2.216896057128906250e+00,2.240025043487548828e+00,3.000000000000000000e+00
1.687101423740386963e-01,1.891790628433227539e-01,3.000000000000000000e+00
4.037486553192138672e+00,4.040501117706298828e+00,3.000000000000000000e+00
-5.301069736480712891e+00,-5.371053218841552734e+00,3.000000000000000000e+00
-4.851565361022949219e+00,-4.827551841735839844e+00,4.000000000000000000e+00
1.257022857666015625e+00,1.267387390136718750e+00,3.000000000000000000e+00
2.913076877593994141e+00,3.083645582199096680e+00,3.000000000000000000e+00
