y_exp,y_pred,order
-1.438498377799987793e+00,-1.596580862998962402e+00,3.000000000000000000e+00
2.420627355575561523e+00,1.958582043647766113e+00,3.000000000000000000e+00
-9.582645416259765625e+00,-9.361176490783691406e+00,3.000000000000000000e+00
-3.725986927747726440e-02,-4.132628440856933594e-02,3.000000000000000000e+00
-1.089305520057678223e+00,-9.875135421752929688e-01,4.000000000000000000e+00
-1.187622261047363281e+01,-1.222613906860351562e+01,4.000000000000000000e+00
1.190846633911132812e+01,1.184507560729980469e+01,4.000000000000000000e+00
8.915341459214687347e-03,1.881232261657714844e-01,3.000000000000000000e+00
6.446458697319030762e-01,2.233328521251678467e-01,3.000000000000000000e+00
1.051391220092773438e+01,1.013906860351562500e+01,3.000000000000000000e+00
-2.027017831802368164e+00,-2.097265243530273438e+00,3.000000000000000000e+00
-1.832476997375488281e+01,-1.863762664794921875e+01,3.000000000000000000e+00
2.574404954910278320e+00,1.651197195053100586e+00,4.000000000000000000e+00
2.235793590545654297e+00,2.248505115509033203e+00,3.000000000000000000e+00
1.383150696754455566e+00,1.297538757324218750e+00,3.000000000000000000e+00
3.906988620758056641e+00,3.699095726013183594e+00,4.000000000000000000e+00
7.455748319625854492e-01,8.986340761184692383e-01,3.000000000000000000e+00
-1.878342819213867188e+01,-1.876144218444824219e+01,3.000000000000000000e+00
-4.641909152269363403e-02,-2.448569387197494507e-01,3.000000000000000000e+00
5.456382274627685547e+00,5.768346309661865234e+00,4.000000000000000000e+00
-1.988045501708984375e+01,-1.996879196166992188e+01,4.000000000000000000e+00
-8.111571311950683594e+00,-8.034721374511718750e+00,4.000000000000000000e+00
-1.648507267236709595e-01,-2.146005630493164062e-01,3.000000000000000000e+00
7.968709945678710938e+00,7.939731597900390625e+00,4.000000000000000000e+00
-1.167102146148681641e+01,-1.112976837158203125e+01,3.000000000000000000e+00
9.321716427803039551e-01,1.324951767921447754e+00,4.000000000000000000e+00
3.316397666931152344e+00,3.125953912734985352e+00,3.000000000000000000e+00
-1.582774925231933594e+01,-1.593721580505371094e+01,3.000000000000000000e+00
-6.617074489593505859e+00,-6.055013179779052734e+00,4.000000000000000000e+00
7.929533958435058594e+00,7.676780223846435547e+00,4.000000000000000000e+00
4.046989977359771729e-01,5.656652450561523438e-01,3.000000000000000000e+00
-6.775473594665527344e+00,-6.650640010833740234e+00,4.000000000000000000e+00
6.858996301889419556e-02,-3.818603157997131348e-01,3.000000000000000000e+00
1.516532540321350098e+00,1.917858481407165527e+00,3.000000000000000000e+00
-1.970278143882751465e+00,-1.553101778030395508e+00,3.000000000000000000e+00
2.426384687423706055e+00,2.547762632369995117e+00,3.000000000000000000e+00
-2.264481037855148315e-01,1.556622385978698730e-01,4.000000000000000000e+00
-6.385840892791748047e+00,-6.058799743652343750e+00,4.000000000000000000e+00
3.385071516036987305e+00,3.269660711288452148e+00,3.000000000000000000e+00
-1.353015542030334473e+00,-1.272789120674133301e+00,4.000000000000000000e+00
-1.500913143157958984e+00,-1.549284338951110840e+00,3.000000000000000000e+00
-1.075223350524902344e+01,-1.134366226196289062e+01,4.000000000000000000e+00
-1.500210285186767578e+01,-1.328874301910400391e+01,3.000000000000000000e+00
-1.629537582397460938e+01,-1.607509613037109375e+01,4.000000000000000000e+00
6.533786773681640625e+00,6.770243644714355469e+00,4.000000000000000000e+00
-1.337159347534179688e+01,-1.327923488616943359e+01,3.000000000000000000e+00
